count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,2,1,0,0,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in amp turn on their spic music jesus christ
3,0,1,2,2,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri 
3,0,1,2,2,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri 
3,0,3,0,1,sitting up here next to the neighborhood crazy bitch amp she keeps randomly busting out laughing
3,0,0,3,2,sixten just shoved like  oreos down his throat
6,0,6,0,1,skinny girls be having that gotta go a couple rounds pussy
3,0,3,0,1,skippin spanish class the rest of this week fuck dat bitch
3,0,0,3,2,skippy and the kats fezbandname 
3,0,3,0,1,skylar needs to go back to clarenceville he taking all the hoes
3,0,1,2,2,slack jawed yokel husband 
3,0,3,0,1,slap a hoe with a rusty axe ash my blunts on her ass
3,0,3,0,1,slap my hoes with a rake fake make great cake illuminati
3,0,3,0,1,slap the bitch is fundidnt know beer wasnt that bad
3,0,3,0,1,slaw ass team time to start dat bitch ova
4,0,4,0,1,slide in that hoe dms like 
3,0,3,0,1,slide in the pussy like a surfboard
3,0,3,0,1,slide in your bitch dms like   
3,0,3,0,1,slim hines lil bruda ainn bout it bitch how yu figure
6,2,3,1,1,slim niggah but you know i love em thick
3,0,3,0,1,sloppy ignorance in all my pockets come here lil bitch i want sloppy toppy 
3,0,3,0,1,sloppy ignorance in all my pockets come her lil bitch i want sloppy toppy
3,1,2,0,1,slowbros over hoes
3,0,3,0,1,slut i aint playin go find a white crayon and color a fuckin zebra
3,0,3,0,1,slut ass queen bee bitch
3,0,3,0,1,slut opp thot hoe
3,0,3,0,1,sluts and hoes are neededrespect their services
3,0,3,0,1,smack these hoes on they ass like we birthed these bitches
3,0,2,1,1,smashed a werewolf chick and thought she was related to  so i felt guilty but then later discovered he didnt know the ho
3,0,3,0,1,smellin good bitches wanna hug me
3,0,3,0,1,smfh rt   trashslow as fuckcant even get a nike release on that
3,0,3,0,1,smfh boy you sound just like them hoes rt  idk why everybody be hating on the puerto rican princess
3,0,3,0,1,smh ampamp its not bitches its bitch ass niggahs
3,2,1,0,0,smh hate that hoe
6,0,6,0,1,smh ma niggah
3,2,1,0,0,smh queer
3,2,1,0,0,smh u niggers amp ur music knowledge
3,0,3,0,1,smh you dreamed i was a faggot wow rt  my dream lmfao start from the bottom  up   
6,1,4,1,1,smh go play dreamcast rt  hate playing with someone at home on that trash ass default broadcast cam k camera is the goat
3,0,3,0,1,smile at the bitches who hate you
3,0,3,0,1,smile at the hoes who hate you
3,0,3,0,1,smoke good weed with a bad bitch
6,0,6,0,1,smoke good weed with bad bitch and give a good girl bad habits
6,0,6,0,1,smoke sesh niggah what u mean
3,0,3,0,1,smoke sum bitch
3,0,3,0,1,smoke summm bitch
3,0,3,0,1,smoke wit a bitch in nap and let her play music i bet  she turn on boosie or some slow shit 
3,0,3,0,1,smokin on loud that will have yo ass panicking but wwn you show up all the hoes start vanishing
3,0,3,0,1,smokin stuntin riding round town wit a bitch so bad but she dont mean nothing
3,0,3,0,1,smoking brooklyn got me high as giraffe pussy
6,0,0,6,2,smuggled letter by gaza tunnel digger details suffering under hamas rule  via 
3,0,3,0,1,smurf a real cat bitch
3,0,3,0,1,snakes slithered in they coil rt  these hoes aint loyal
3,0,3,0,1,snapchat me bitches jaceyjanette
3,1,2,0,1,sneaky hoes 
3,0,3,0,1,snoop with the hoes 
3,0,3,0,1,"so i already dont fuck with dude but i be nice and im humoring him but this bitch crossed a line

first of motherfucking all"
3,2,1,0,0,so i decided to drive to the good walmart where the colored folks dont go bc its food here
3,0,3,0,1,so i figure out why ive been a bitch lately
3,0,2,1,1,so i guess i want to be ghetto my dad was poor  not in morals or in standards my grandfather was poor he was great man tho
3,0,3,0,1,so i guess im on snapchat now so snapchat me bitches danvii  no idea
3,0,3,0,1,so i guess all girls are psycho bitches and dgaf these days smh yall are dumbdont even know what psycho is tf outta here
3,0,3,0,1,so i had to spray this huge ass wasp nest outside my backdoor maaan them bitches were mad as fuck
3,0,3,0,1,so i keep cool but in the back of my mind im like did des hoes just come on my mf porch like ik dem
3,0,3,0,1,so i made hey as a short cut for pussy lips in anns phone 
3,0,3,0,1,so i seen this sweater  its flashy i wanna get it i gotta get it it say my boyfriend is my bitch with some puppies 
3,0,3,0,1,so i swore my school was closed but that bitch is open and im home 
3,0,3,0,1,so i we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so its all good lol
3,0,0,3,2,so im at tedgibson and ted is getting his hair colored right beside me heeeey
3,0,0,3,2,so ive been pretty paranoid about the cooling weather bringing about an abundance of birds in austin nyc and philadelphia
3,0,0,3,2,so politico says rney will win and then goes after gallup for doing the same thing lmao at you teabaggers morningjoe
3,0,3,0,1,so sterling bitch gotta he a hoe aye she paid and youremad dont blame the bitch she half black
3,0,1,2,2,so am i the only cracker up playing his guitar thank you   on this saturday night
3,1,2,0,1,so apparently me amp eric fucced amp i be just fuccing every nigga  great but yall bitches not whoppin amp talkin behind blocced twitters
3,0,3,0,1,so at work today i got called a cracker ass bitch lol
3,0,2,1,1,so basically i reflected a lot on how for now i make fire my bitch day to day
3,0,3,0,1,so bitch shoot me a look it better be a blank stare or get shanked in the pancreas
3,0,2,1,1,so buy another round they tried to shut us down bout an hour ago but we still in this bitch early not late follow 
3,1,2,0,1,so excited for this white trash bash party tonight 
3,0,3,0,1,so excited for tomorrow amp saturday amp then just being a lazy bitch on sunday 
3,0,3,0,1,so far ive only seen  bad bitches talkn bout mansion lan  wtf is up
3,0,3,0,1,so far today every time i try to load an article from the blaze on twitter the site crashes wtf is selibus doing now the cunt
3,1,2,0,1,so fucking thirsty for a championship that they welcome a fucking traitor with open arms haha fucking no heart ass pussy organization
3,0,2,1,1,so ghetto
3,0,3,0,1,so glad i found a good girl and dont have to deal with these wild ass hoes they have nowadays ratchets
3,0,0,3,2,so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought trash bags imagineherface
3,0,3,0,1,so if i had dreads tattoos and a beard id get all the bitches
9,0,9,0,1,so if a girl gets drunk and does some hoe shitits rape now
3,0,2,1,1,so is the term wigger if someone chooses to listen to hip hop and act a certain way its cause of his interests not race
3,0,2,1,1,so jealous of my parents and bryce gone to rednecks with paychecks for the weekend i shouldve gone  
3,0,3,0,1,so jus dont be faithful cus u never kno what your bitch doing lmao
3,0,3,0,1,so just chill hoe
3,0,0,3,2,"so lets see what you look like in the am without the  filters and colored contact lenses your followers are dying to know 

"
3,2,1,0,0,so many bitches in one sentence fixitjesus
3,1,2,0,1,so many bitches think theyre so much hotter than they are
3,2,0,1,0,so many hoes whipped you would have thought we were still in slavery
3,0,2,1,1,so many shady bitches the secret thirst is alive
3,1,0,2,2,so many weird people in the ghetto at this time
3,0,1,2,2,so much for ucla being the team to beat they are trash
3,1,0,2,2,so much more going on but hypocrisy doesnt sit well with me my redneck family from central illinois more black then bieber
3,1,2,0,1,so much white trash at this demo derby  
6,0,6,0,1,so my coworker is yellin at my other coworker and i so im like who you talkin to cuz its not me then she wanna bktrack like no bitch
3,0,0,3,2,so my daughter seen charlie villanueva questions on  
3,1,2,0,1,so my dumb ass screams fuck the redskins in this big ass echo filled parking garage
3,0,0,3,2,so my light was off amp door was closed  mom walks in turn lights on  tells me to take trash out in the morning  then walked out light on
3,0,2,1,1,so my mom told me she put my drug paraphernalia in the trash the shitty life of a stoner with a cop mom im pretty upset
3,1,2,0,1,so niggas wanna be bitches and shit wearing flowers and shit smh yall niggas gay
3,2,1,0,0,so niggers really believe phelps just smokin on a regular huh tell me now amp ill log off for the night
3,0,3,0,1,so now aint nobody got a type you all like bad bitches huhwell why yo baby momma never mind
3,0,1,2,2,so now been trill is trash cus asap said so  ok
3,0,3,0,1,so now he wanna lie   hes a fuccing joke  ajay gotta whole bitch but oml trynna argue wit me amp shit like fir what boi 
3,0,2,1,1,"so people here donate plasma to feed their drug addiction i donate because i get money and i save lives

whaddup bitches "
3,0,3,0,1,so pissed i forgot that saiyan bitches infio she gave ne her ig tioo fuck
3,0,0,3,2,so real its unreal lol yankees worldseries andcounting mlb mlbtheshow 
3,0,3,0,1,so scared for orientationi hate meetin new peopletheyre gonna think im this quiet girl but really im the craziest bitch theyll ever meet
3,1,2,0,1,so sick of you fake ass hoes
3,0,3,0,1,so some bitch flipped me off for letting her infront of mee okay
3,0,3,0,1,so some pussy dont cream when they cum
3,0,3,0,1,"so the flash pops is the dawson pops 

i think he mighta actually killed the mom 

cuz gail was a lying cheating bitch"
3,0,3,0,1,so this dumb bitch had an opinion bout wtf i post on my instagram the time it took to write a post 
3,0,3,0,1,so tired but mom is making me stay up until she is finished drinking another beer she better chug that shit
3,0,3,0,1,so to the fat toothless sack chasing bitch that just yelled at me from her busted ass van window fuck off and get a real job
3,1,2,0,1,so toodles to you bitches  goodnight 
3,0,2,1,1,so was chris brown talking bout hisself when he said these hoes aint loyal 
3,0,0,3,2,so we are not even two full games into the season and the fairweather whining is already in full effect yankees
3,1,2,0,1,so weird how the word cunt is offensive in other countries yet in this country its a reference to somebody like whos this cunt
3,0,3,0,1,so what if she a hoe in her city if she make you happy move her to montana and be happy for the rest of yall days
6,1,5,0,1,so yall give farwells to lulu yet did all but shit on kris ok bitches ok
3,0,3,0,1,so yall hoes still surfboardn in the tub or nah
6,0,5,1,1,so yesterday i ran into a dude i went to high school with amp he used to be skinny as hell now omg same fucker who slit my tires years ago
3,0,0,3,2,so you dont want to see the true life story of american heroes bizzy lazy krayzie amp wish you wanna watch hillbillies shoot pumpkins
3,0,3,0,1,so you females feel like its ok to dress like a hoe smh i just hope i dont have a daughter please god 
3,0,3,0,1,so you still dont suck dick or eat pussy in 
3,0,3,0,1,so bronyfolk far and wide are throwing bitch fits over equestriagirls i must be the only one who isnt it looks interesting to me
3,0,0,3,2,so i can get into something closely approximating the full bird of paradise yoga pose time to make my ragdoll cosplay
3,0,0,3,2,so about this flappy bird game then
3,1,2,0,1,so are the olympics over in brazil yet or what i mean yay sports what stop looking at me like what are you queer goredskins
3,0,3,0,1,sohello kitty is really a chicken boo bitch
3,0,3,0,1,soap i wish some pussy tho rt  what does your beard smell like
3,0,2,1,1,social media post about rival social media app i shall never let the word edited appear next to my facebook status double read it bitch
3,0,3,0,1,social networks will ruin a bitches game
3,0,3,0,1,sock the pussy like im vegeta
3,2,1,0,0,soetoroobama is moving the country forward w his vision his vision is to downsize our oppressive country and get even w whitey war
3,0,3,0,1,soft niccas usually send the hate thru the bitches jealous instagram niccas hatin on ya pictures  
6,2,4,0,1,soft niggas usually send the hate threw the bitches
3,1,2,0,1,sold weed to a bitch whos gonna be a lawyer bet shell have a niggas back
3,0,3,0,1,sombody bring me some pussy
3,0,3,0,1,some dont cross me bitches
3,1,2,0,1,some army females just bitch about everything 
3,1,0,2,2,some douche cubs redneck cubs fan freaked out asking if bites no you bloody berk hes like the 
3,0,0,3,2,some jihadi posted a bio of the isis boss mr awad with excellent sociological info cant thank himher enough for the gift
6,0,0,6,2,some are oval and some are pink some are blue and some are just yellow
3,1,2,0,1,some bitch niggas in drumlin just sprayed me with water and ran away fucking pussies
3,0,3,0,1,some bitches are relentless you can curve her a hundred times and she still wants the dick
3,0,3,0,1,some bitches barely respect themselves
3,0,3,0,1,some bitches curve game be too serious
3,0,2,1,1,some bitches just have no luck with men lmao maybe youre the problem sweetheart it cant all be our fault lol
3,0,3,0,1,some bitches need to get a life 
3,0,3,0,1,some bitches truly aint shit 
3,0,0,3,2,some black people live in an entirely different world where everything is peaches and cream apparently take off the rose colored glasses
3,0,3,0,1,some call it trickn i call it hangn out ima handle my business n knock dat pussy out 
3,0,3,0,1,some croquettes for you hoes
3,0,3,0,1,some girls think being a bitch and having an attitude is attractive who tf made you think that
3,1,2,0,1,some guy at orientation got asked what his top  favorite music artists are and the first thing this bitch said was usher
3,0,3,0,1,some ho hitting on my wife lol
9,1,8,0,1,some hoes that tweet just make me mad lol
3,2,1,0,0,some lying ass hoes lol
3,0,3,0,1,some movies are made to facilitate dudes to pick girls up think out side the box lil nigguh
3,1,2,0,1,some niggah said sugapuss to me lastnight 
6,1,5,0,1,some niggahs save hoes i aint that heroic
3,0,3,0,1,some niggas beat a bitch to get a point across some mentally fuck w her some just ignore it 
3,2,1,0,0,some niggas save hoes
3,0,3,0,1,some of the ice melted in my car cause the dumb fuck at  decided he wanted to strike up a conversation wit a fat ugly bitch smfh
3,0,3,0,1,some of these hoes are loyal
6,0,6,0,1,some of these hoes deserve a kick in their vagina lucky i aint tryna loose my shoe
3,0,2,1,1,some of these hoes need to hop off those high horses they seem to be riding  
3,1,2,0,1,some of these hoes out here for everybody
3,2,1,0,0,some of these hood negros dont deserve bail money the way they be visiting jail
3,0,3,0,1,some of these niqqa a straight pussy whipped 
3,0,3,0,1,some of these sex gifs are fucking retarded
3,0,3,0,1,some of yall females undercover hoes
3,0,3,0,1,some of yall gorgeous women aint so gorgeous when we realize you got a ugly bitch attitude
3,0,3,0,1,some of yall just popular cuz of yall name  these bitches be ugly
3,0,3,0,1,some of you bitches are dumbbbb
3,0,3,0,1,some of you girls should be wifey for halloween since some of yall been hoes all year
3,0,3,0,1,some people are bitch ass niggas amp you should just stay far away from
3,0,3,0,1,some people are so constantly pessimistic its so unattractive like if you have that much to bitch about why dont you start changing
3,1,2,0,1,some rednecks just raced down the freeway gte
3,0,3,0,1,some thots will just never learn  gooooo awaaaaay hoe
3,0,3,0,1,some women are straight bitches
3,2,1,0,0,somebody couldve been like aye man you dropped your money but nooooooo fucking broke faggots selfish bastards i hate yall
3,0,3,0,1,somebody help her    bitch nigga bye you just want something to say
3,3,0,0,0,somebody please choke that fucking retard that keeps yelling mashed potatoes what a tool pgachampionship
3,1,2,0,1,somebody tell these nigggas ima keep fuckin they hoes ima keep rockin these shows
3,1,2,0,1,somebody tell these pussy niggas i got em
3,0,3,0,1,somebody tell these pussy niggas i got em i got em
3,0,3,0,1,somebody toss this bitch a dasani or something gurl is thirsty
3,0,0,3,2,someone at my household wants to die i get all excited to enjoy a couple of oreos but someone left only one one friggin oreo 
3,0,3,0,1,someone bitch slap me into the lake if you see me on fb tomorrow i suspect my hard core gop friends will be all over this
3,0,2,1,1,someone came up amp told me that i pulled hoes today i was pissed just because thats so fucking false that its sad
3,0,0,3,2,someone come take these brownies away from me before i eat the whole pan
3,1,2,0,1,someone needs to get this boring nike fag off the stage
3,0,0,3,2,someone please bring me goldfish crackers
3,0,1,2,2,someone probably told him  god was trash
3,0,0,3,2,someone should explain to blake griffin that talking trash to an opposing rd string is unbecoming even amongst clippers
3,2,0,1,0,someone shut this beaner up please
3,1,0,2,2,someone tell  his dreads are part of the uniform id pull your hair too why are you trash talking cut your doodoo braids
6,0,6,0,1,someone tell me where the drinks at where the bitches at you fucking on the first night meet me in the back game
3,0,0,3,2,someone tell the royals to stay home there trash
6,0,6,0,1,someone tell this bitch to stfu
3,0,3,0,1,someone tell this hoe to turn on lion king
3,0,3,0,1,someone told iggy azalea she stunk as a child cause this bitch still upset yo it aint even that deep
3,0,0,3,2,someones mother called me a handsome buff yellow thang last night my ego was temporarily elevated and  was dying lol
3,0,2,1,1,something funny here rt   rt  control your excitement sir  lets gooooo teena bitch
3,0,3,0,1,something like a perfectionist even check my horoscope bitch
3,0,2,1,1,sometime i wish i wasnt colored
3,0,3,0,1,sometimes i feel like being really nice to everyone then im just like wait youre all bitches anyway soooo
3,0,3,0,1,sometimes i just want someone to bitch to about a shitty day
3,0,2,1,1,sometimes i wake up on the ceiling  the floor  outside  near a trash can on your mom in hollywood somewhere in a ally somewhere
3,0,0,3,2,sometimes i wish i had a cute pet monkey but then i remember it would probably defecate everywhere beat me up and destroy my house
3,0,3,0,1,sometimes a bitch needs to struggle to get where she going rt   sometimes some shit just an extra 
3,0,3,0,1,sometimes females are just fucking retarded bro i swear i just want to kick yall in the ovaries
3,0,2,1,1,sometimes ppl stay married cuz its convenient when u constantly bitch amp complain amp sleep in separate rooms its time to reevaluate
3,0,2,1,1,sometimes u gotta knock a nicca out tho ijs freecb
3,0,3,0,1,sometimes you dont wanna fuck the bitch but her head so good you end up fucking
3,0,3,0,1,sometimes you gotta block a bitch because damn they annoying
3,0,3,0,1,sometimes you gotta settle for an average lookin bitch wit a good personality just to prevent yourself from gettin cheated on
3,0,1,2,2,sometimes even i gotta tell these hoes to grow up smh
3,0,3,0,1,son of a bitch
3,0,3,0,1,son of a bitch thunder
4,0,3,1,1,son of a bitch i cant wait till baseball is back americaspasttime
3,0,3,0,1,son of a bitch
3,0,3,0,1,son why is our mail lady so ghetto 
6,0,6,0,1,sone of yall bitches need morning glory milk baths 
3,2,1,0,0,sonnen is a faggot
3,0,3,0,1,sonoma county cannot handle the gutto style straight up north bay is pussies forever
3,2,1,0,0,soon  will be to fuck backtrack and i cant wait because fuck those faggots
3,0,3,0,1,soon as da money gon dem bitches leavinyou get locked up she aint gon visit ya neither
3,0,0,3,2,sooo my first aidcpr certification came in handy tonight glad i didnt lose my monkey 
3,0,3,0,1,sooooooo true but im the pussy monsta 
3,0,0,3,2,sore loser charlie crist wont give concession speech calls for recount  tcot pjnet
3,1,0,2,2,sorry sam i went to  rt  is wes durham woody durham son if so why is that tar baby doing a pack game
3,1,2,0,1,sorry about the spam but i dare you to search nigger on twitter and not laugh impossible
3,0,1,2,2,sorry all my fellow negros
3,2,1,0,0,sorry fo da rant it make me mad and ashamed to be colored i wish i be white so yall would like me
3,0,3,0,1,sorry hoes but love does not stand for legs open very easy
3,0,3,0,1,sosa on the beat ho
3,1,2,0,1,sound like a real nigga to me  keith stood under the monkey bats looking up girls skirts during recess time fucking creep
3,0,3,0,1,sounded like a bitch but whatever
3,0,3,0,1,sounded like a god damn bear just fell out of my trees might be time to stop pissing outside and  piss bucket up in this bitch
3,0,2,1,1,sounds like a hoe
3,0,0,3,2,sources say that charlie crist is on the phone with rick scott as i type this to concede
3,2,1,0,0,southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working
3,0,0,3,2,space brownies 
6,0,6,0,1,spark these bitches interests
3,0,3,0,1,speak to my face you fake bitches
6,0,6,0,1,speaking of  that years pussy was phenomenal
3,0,0,3,2,speaking of ford and garland i need to get my sub from there and a job application lol killin  birds with one stone merica
3,1,2,0,1,speaking of rt  a lot of them backpage hoes dont like fucking black guys so i never went thru with it
3,0,0,3,2,special thanks to tina charlie and staff at waverly hills thanks to everyone that dedicated time to make the 
3,0,3,0,1,spell my name right bitch then well talk
3,0,3,0,1,spendin money that we saved stackin ones like bricks hittin bitches like craig watchin ass clap morningstusesh aminfairview
3,2,1,0,0,spending money on these hoes  nigga you aint fuck shit 
3,3,0,0,0,spics are half breed trash no filthy native should be allowed to speak to any european
3,0,3,0,1,spiff tryna hoe
3,0,3,0,1,spittin crystal in a bitch face was larry johnsons funniest moment in my book sue me for having a sense of humor
3,0,3,0,1,spongebob ass niccas fr
3,0,3,0,1,spring breakkkk bitches 
3,0,3,0,1,spring is almost here  i realized that my collection of hoes has severely decreased 
3,0,3,0,1,squidward in the face ass bitch
3,0,0,3,2,stafford trash without megatron fantasyfootballproblems
3,0,3,0,1,stafford you pussy
6,2,4,0,1,starks being a faggot
3,1,2,0,1,start punching hoes in they esophagus and shit
3,0,3,0,1,"started wit hanna montana hoes
 now im fuckin all of nick cannon hoes"
3,0,3,0,1,started with  bricks now im sold out bitch
3,2,1,0,0,stay home then bitch fuck u
3,0,3,0,1,stay pooned bitches
3,0,0,3,2,stay warm  beanies sweaterweather bootyever 
3,0,3,0,1,stay witcha nasty little hoes who dont do shit for you
3,0,0,3,2,stayin up late to watch ichiro yankees
3,0,3,0,1,step up all in was so horrible that bitch went straight to dvd 
3,0,0,3,2,step up and take your oppurtunity freshfaces iubb hoosiers
3,0,3,0,1,step up in the club smoothly with the l in my hand bitches know im a freak like the elephant man
3,0,1,2,2,stephan a smith saying jay cutlers shouldnt be a mvp candidate is just straight up retarded
3,1,2,0,1,stephen the threat about your brother doesnt scare me quit runnin your fuckin mouth amp you wont have to hide behind your brother bitch boy
3,0,3,0,1,stern fixed the image of the league nba players not knocking they bitch out in elevators
3,0,3,0,1,steve calvin annis cunt 
3,0,3,0,1,steve mcnair got murdered by his side bitch man life is crazy
3,0,3,0,1,stevie j my nigga  bitch be on ten
3,0,3,0,1,stfu hoe 
6,2,4,0,1,stfu kenya u make me sick lonely desperate bitch
3,0,3,0,1,stiff armed his hoe ass lmao
3,1,2,0,1,still cant see what niggers see in them white hoes
3,0,2,1,1,still confused why king ordered two tranny hookers to the party last night
3,0,3,0,1,still dont give a fuck bout a bitch or her dude
3,0,3,0,1,still downtown with these bitches
3,2,1,0,0,"still really confused re humplayproblems i think lucricus
is a fag dagger"
3,0,3,0,1,still waiting for oomf to hit that hoe lololol
3,0,3,0,1,still wit the same bitches to the death of me
3,0,3,0,1,stolen from creamflyxl lol but really guys im giving classes on keeping that bitch whos registering 
3,0,3,0,1,stomach is hurting im starving for some early morning pussy 
3,2,1,0,0,stoni is a fuckin queer
3,1,2,0,1,stood outside for  minutes to take a phone call went back in and looked in the mirror and saw a somalian fuck the sun lil punk ass bitch
3,0,0,3,2,stop smokin bathsalt charlie brown rejectedpeanutsspecials
3,0,3,0,1,stop twatching me bitch
3,0,3,0,1,stop actin like yu just started wearin ya uggs bitch i seen you break em out in august
3,0,3,0,1,stop being a hoe
3,0,3,0,1,stop giving these hoes half azz dick plow it deep make her scream nd cream 
3,1,2,0,1,stop hatin niggah  i got ya girlfriend callin you a hater niggah 
3,0,3,0,1,stop lettin them messy hoes mess with your business
3,0,1,2,2,stop rting celtics trash please
3,0,3,0,1,stop sayin my gov name fuck wrong widd u bitch is u stupid
3,0,3,0,1,"stop snitching faggot  ill snap you a nude but promise you wont screenshot

dont worry baby i wont "
3,1,2,0,1,stop spoiling u fags
3,0,3,0,1,stop trying to be down honky 
3,0,2,1,1,stop using the word redskins
3,1,2,0,1,stop whacking off in the shower queer boy 
3,1,2,0,1,strapped up fasho cause iont trust no hoe
3,0,3,0,1,stress stress go away come again never you fucking bitch
3,0,3,0,1,strong jaw ass bitch
3,0,3,0,1,strong pussy rt  yall think ciara got good pussy
3,3,0,0,0,stu a rape faced faggot man im sick of this nigga
3,2,1,0,0,stuck up serious bitches are possibly the worst type of girls ever
3,0,0,3,2,study by center for biological diversity called taxpayer funded ivanpah a megatrapwill kill  birds year 
3,0,3,0,1,studying for this bio test like a hoe 
3,0,3,0,1,stunt on these hoes like 
3,0,3,0,1,stupid and aint got hoes shmediumproblems
3,0,3,0,1,stupid ass alex scary little bitch throw it
3,0,3,0,1,stupid ass hoe
6,1,5,0,1,stupid bitch
3,0,3,0,1,stupid bitch 
3,1,2,0,1,stupid bitch at churchs didnt give me my fucking bbq sauce so now i gotta eat some dry ass chicken strips 
3,0,3,0,1,stupid bitch should have stayed home 
3,0,3,0,1,stupid bitches deserve to be treated like a stupid bitch
3,1,2,0,1,stupid bitches ltltlt fuck  
3,1,2,0,1,stupid bitches
3,1,2,0,1,stupid bitches fucking skanks dumb hoes
3,0,3,0,1,stupid cunt bitch on the road
3,1,2,0,1,stupid freshman bitches that walk like slow as hell and u cant get around them hurry the fuck up sloth
3,0,3,0,1,stupid fucking cunt
3,0,3,0,1,stupid hoe is so wack 
3,0,2,1,1,stupid lil bitch  really think im trippen  you outttta pocket with this pimpinnn
3,1,2,0,1,stupid people talking smack on uncle tim tom are the same ghetto fools wno future im surprised u ignorant niggaz even read or write
3,2,1,0,0,stupid teabagger restaurant making customers pay minimum wage fee 
3,2,1,0,0,stupid white people making my posts relevant to they own life stupid cousintoucher honkie whitetrash blonde
3,0,3,0,1,sub tweeting and uoeno lol bitch
3,3,0,0,0,subtweet me one more time you dirty chink whore
3,0,3,0,1,subtweeting little bitch taking the high road
3,0,3,0,1,subtweettweettweettweet cuz skinny niggah but my dick long
3,0,0,3,2,such a trash episode of the walking dead tonight
6,0,6,0,1,suck my dick so good im like god dam you dirty bitch
3,0,3,0,1,suck my super monkey balls
3,0,1,2,2,suddenlink is trash yall know how important bubble guppies is to our day
3,0,3,0,1,sum of yall kno yall be on lock but talking bout bitch i aint doing shit tonight ho im tired  
3,0,2,1,1,summer hoes turn into winter wifeys
3,0,3,0,1,summer hoes turning into winter wifeys 
3,0,3,0,1,summer is over so all you half naked hoes are gonna have to find a personality now 
3,0,3,0,1,summer time bitch always wild 
3,0,3,0,1,sumn wrong wit da pussy een tho i aint gonn hit it ima still make sure dat she gushy
3,0,0,3,2,sundays are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league
3,0,3,0,1,sup bitches
3,1,2,0,1,super handsome guys can literally be broke af with no career and some horny bitch will support him into bankruptcy lol
3,0,3,0,1,superman your ho eyyyy
3,0,1,2,2,supporters of officer darren wilson rally in st louis  ferguson kkk tcot tpot teabaggers teaparty
3,0,3,0,1,sure i got a nice car a  inch tv stainless steel appliances in my apartment and a few thousand twitter followers but i aint got no hoes
3,0,3,0,1,sure wish my nose would stop drippingthis sick shit is for the birds
3,0,3,0,1,surprise bitch 
3,0,0,3,2,surprise surprise tsa trashes brandon darbys border patrol sources 
3,0,1,2,2,surrender of divinity  conquerors of the apocalypse  via  gtoriental black metal hell
3,0,3,0,1,suzan are you really going to make me get off this sofa to find some damn silverware by golly you old bitch
6,0,6,0,1,swag bitch gratata 
3,1,2,0,1,swag fags who gags lml nd yall niggaz wanna ce swagged up foh im gxxd ill stay gd up 
3,0,3,0,1,swag killed the bitch like columbine
3,0,0,3,2,swap meet bound beaner
3,0,3,0,1,swear to god man niggas talk more than bitches these days
3,0,1,2,2,sweet jesus morningjoe are you going to split screen rep james clyburn amp charlie daniels at the same time morningjoe
3,0,3,0,1,sweet milf in white lingerie has her hose ripped and her pussypounded 
3,0,3,0,1,sweet and innocent schoolgirl minami asakas pussyeaten 
3,0,0,3,2,sweet baby birds you crack me up  houston foodlovers 
3,0,3,0,1,sweet innocent teen clothes ripped and pussy fingeredhard 
3,0,1,2,2,sweet yellow bone thang i call her honey mustard 
3,0,0,3,2,sweet just found that box of twinkies i bought last year for  i bet its at least tripled by now such a nobrainer buy
3,0,3,0,1,sweetheart to a lady but im hard on a hoe 
3,1,2,0,1,swing on her rt  i really dont like this woman old hag ass bitch
3,0,3,0,1,switch a roo yo hoe let me hit her
6,1,5,0,1,switcharoo on yo main bitch me and my niggga hell naw we dont date hoes
3,0,3,0,1,switcharoo yo hoe
6,0,6,0,1,switcheroo on yo main bitch me and my nigga hell naw we dont date hoes
3,0,3,0,1,switcheroo on yo main hoe hell naw me and my nigggas dont save hoes
3,0,3,0,1,sydney on this hoe asking dumb ass questions
3,1,2,0,1,t talked sooooo much shit today that he would mop the floor with kyle and i we both ended up raping his time bitch
3,0,3,0,1,t up bitch no chaser needed tsu hck 
3,0,2,1,1,tcby with these hoes     
3,0,3,0,1,tk fucking money bitch
3,1,2,0,1,tlcs chilli and her bullied son have the same moustache and seem to share clothes yer in the public eye stop crying ya flaky bitch
3,0,3,0,1,tmz hoes 
3,0,0,3,2,trust me seattlegt we give thanksgiving its duegt a huge flightless bird dream come true for european bird eaters
3,2,1,0,0,trust me when i say that jesuschrist would be killing faggots if he came back to life in todays day and agegt spartacus rome
3,0,3,0,1,turnt up with yo bitch in a house party
3,0,3,0,1,tv makes these hoes seem more attractive yawns
6,0,6,0,1,twitter is just like real lifefilled with pussies
3,1,2,0,1,twitter newsflash  do not ever visit easton pburg area theirs hoes with diseases and niggas so thirsty gatorade would be worth trillions
3,0,1,2,2,taco bell is super trash when youre sober
3,0,3,0,1,tail light out not giving a fuck rollin up on a bitch wit da head lights off
3,0,3,0,1,take a bitch to soho for some froyo tell her she gon blow it romo
3,0,3,0,1,take off you fucking hoser
