count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,  i got them bitches snowboarding to me 
3,0,0,3,2,worldseriesgame hunter pence is so annoying he should be a red sox player shave fool and take your vyvanseyankees 
3,0,3,0,1,poof vamoose son of a bitch
3,0,1,2,2,rt  this would never happen at a noncolored award show  
3,0,3,0,1,if i hold the door open for you bitch you betta say thank you or imma slam the door in ya back
3,0,3,0,1, what you laughing at hoe
3,0,3,0,1,rt   if i cum on your pussy dont be tryna rub it in like they do in the pornos cuz if u get pregnant tha
3,0,3,0,1, stacks for the heels on my bitch feet car seat still smellin like  keys tell the plug that im lookin for a increase
3,0,1,2,2, lmao girlllaaaa i dont like em chunky anymore
3,0,3,0,1, bitch is you drunk or nah
3,0,3,0,1,  can i beat this bitch up seriouslywhat a bitch
3,1,2,0,1, i talk to any girl who paid over  for her sew in show me u atleast got some type of boss bitch in you lol wth 
3,0,3,0,1,these hoes was just really fighting ova some rallys tho on th
3,1,2,0,1,i salute to the hoes who kno they places other than that bitches miss me
3,0,3,0,1,rt   when she waives her pussy feesgtgtgtgt bye lawrence 
3,0,3,0,1, i say it all the time same with fag and queer its all about the context i suppose some people are just looking to get offended
3,0,3,0,1,rt  shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin
3,0,1,2,2,you know what they say the early bird gets the worm puts gummy worms in your morning coffee
3,0,3,0,1,i love when my friends let me use their phones to stalk the bitch that blocked me on facebook
3,0,3,0,1,rt  fuck michigan too many wanna be thugs if you ask me yall pussy im out this bitch next year
3,0,0,3,2,are you tired of the mock drafts lets just do this if clowney is not the st pick who thinks round  becomes chaos showofhands
3,0,3,0,1,rt  lmaooo hoes so childish  
3,0,2,1,1,"rt  the ones we really like  we cant get
but if you got the one you really like then you a lucky bitch"
3,2,1,0,0,dyke bitches kill me thinkin they really got hoes lol
3,0,3,0,1, send that hoe 
3,0,0,3,2,flappy bird instead of studying sounds great flappybirdisruiningmylife
3,1,2,0,1,rt  you the nigga in high school who got shoved into lockers and thrown into trash cans 
3,1,0,2,2,all da white folk off twitter yet da colored tweet at night while yall sleep cuz you gotta woyke tomorrow
3,0,3,0,1, for some spook shit
3,1,2,0,1,eagles fans will always be annoying faggots
3,0,3,0,1,rt  now bitches gonna think just because theyre married theyre better than every female thats not smh
3,1,2,0,1, bitch who do you love 
3,0,1,2,2,  copy my tweet again you ginzo
3,0,3,0,1,jessie andrews has the best girl on girl scenes in porn love the way she makes bitches cum
3,0,3,0,1,big bro moose trying slide into these hoes dms 
3,0,3,0,1,bad bitches is the only thing that i like bblu this saturday bblu suedelounge richgirls
3,0,1,2,2,mcdonalds is hella trash to me now
3,2,1,0,0,boy yung thug is a fag
3,0,0,3,2, best asian massage on the park slope top rated spa     
3,0,3,0,1,evan williams wit me we find a bitch have a minaj 
3,0,3,0,1,rt  us dykes get more play than most niggas famu
6,0,6,0,1,rt  retweet if you fucked someones bitch
3,1,2,0,1,sound like a real nigga to me  keith stood under the monkey bats looking up girls skirts during recess time fucking creep
3,0,3,0,1, trueee but i cant wait til the day a bitch try me
3,1,2,0,1, bitches like u be proving my point u speak on shit u know nothing about i got a fucking at studio movie grill just stfu
3,0,3,0,1,rt  crafty bitches  best way to cheat on a test 
3,0,0,3,2,vice news interview with the canadian jihadi has the poem i translated f u as its sound track  
6,0,6,0,1,rt  bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d
3,0,3,0,1,rt  rt  rt  i love money fuc a bitch i wont stress myself  and i keep my mouth closed cuz i can
3,1,2,0,1,rt   omg youre a nigger
3,0,3,0,1,lmao this bitch high asf and she asked me do i look high
3,0,3,0,1, go to sleep bitch
9,0,9,0,1,man kills mother of  after she reveals shes hiv positive after having sexthat bitch deserved it
3,0,0,3,2,these peanut butter brownies bout to give me life too 
4,0,4,0,1,slide in that hoe dms like 
3,0,3,0,1,that bitch filthy 
3,0,3,0,1,rt  pussy this pussy that
3,0,3,0,1, try this one mikey none of that hick shit
3,1,0,2,2,damn it be cold fo a colored man
3,0,3,0,1,life is too fuckin short for free bird
3,0,3,0,1, lover  old bitch 
3,0,2,1,1,fight night tonight go cotto smack that pompous cunt down in front of millions mayweathercotto
3,0,2,1,1,rt  sex on st date dont mean you a hoe waiting  days wont make you a wife cute pics dont mean yall happy having a title
3,0,0,3,2,alex smith wears red and yellow now so quit being psycho ex boyfriends and get over him hes in the past
3,0,3,0,1,  fuck off frank you pussy
3,0,3,0,1,fuck a bitch flip a brick
3,0,3,0,1,rt  sex on st date dont mean you a hoe waiting  days wont make you a wife cute pics dont mean yall happy having a title d
3,0,3,0,1, get some sleep pussy
3,2,1,0,0,  fucking gay faggot look at that gay ass pink shirt haha
3,0,3,0,1,just sayin what up hoe rt   fuck i do to u bitch
3,2,1,0,0,ayy carlton is a ghetto school now switchedatbirth
3,0,3,0,1,snoop with the hoes 
3,1,2,0,1,rt  these hoes is thotful
3,1,2,0,1,shoulda put retard mikey on ahs freakshow
3,0,3,0,1,rt  birth control should be mandatory for some of you hoes
3,0,3,0,1,i wonder if that bitch dead yet
6,0,6,0,1,"rt  you like your lunch little boy

nah bitch look what im eating cause of you "
3,0,3,0,1,left my last bitch along aint no need for stressing 
3,0,0,3,2," 
you never survive in da colored hood"
3,0,3,0,1,i beg to differ on that lip bittin shit dis bitch bit my lip nd tried to suck my blood aint shit sexy about that
3,0,3,0,1,rt  ladies if your pussy sounds like this please hit my dms i need you for a science project  
3,0,3,0,1,that bitch is goin off off off
3,0,3,0,1,lmaoooooooo rt  dangelo prolly nice as shit at madden now lmao fat bitch
3,1,0,2,2,  fran is a hillbilly virginia mountain man who has pres white anglosaxon beliefs frankensteinmd kikme
3,0,3,0,1, i have something that you dont bitch always remember that
3,0,3,0,1,rt  i told yall side bitches w motives are more powerful than u think but im sleep
3,0,3,0,1,how you fucc for cash but u not a hoe  and how im going to respect u if your poccets broke 
3,0,3,0,1, bad breath aint cute not even if you a so called bad bitch and its usually cause by a shitty attitude unk aint ever lied
3,0,2,1,1,   joey r u a retard its about the defense and we only allow an avg of like  point so u really need to
3,0,3,0,1,jackie peyton you are a fucking bitch omg i love you though damn thats the best shit you pulled
3,0,3,0,1,makes a wise argument about the accelerated warholian notion of celebrity in the era of vine passing teens mock my old wrinkled balls
3,1,2,0,1, nigger hello
3,0,3,0,1,rt  all i ever do is fuck bitches amp count stacks
3,0,3,0,1,rt  asking his kids if they brought an apple for the teacher  hes such a queer
3,0,0,3,2, rawr rt  my sexy french scally i love him frenchscally  sexy scally woof woof
3,0,0,3,2,drinking folie a deux wine and playing fall out bird hahaha
3,0,3,0,1,      aids fuck smdh u punk bitch
3,2,1,0,0,rt  happy birthday freshman faggots  
3,0,3,0,1,rt  new years resolution smoke more weed make more money fuck more bitches
6,0,6,0,1,rt  social network got bitches heads like  
3,0,3,0,1,karate rt  karrenchi still a bird ass bitch
3,1,2,0,1,real niggas and bad bitches have  things in common youre both ignorant as fuck amp neither of you know that youre kings and queens
3,1,2,0,1,  bitch
3,0,0,3,2, guess whos eating cracker b without you
3,1,2,0,1,rt    get downstairs you fucking pussy
3,0,3,0,1,you better watch your hoe she fuckin everybody
3,0,0,3,2,now im listening to lil spook getting the good kinda sad imma be single this fall i know youll getting annoyed with me on your tl but aye
3,2,1,0,0, do you work today niglet
3,2,1,0,0,hey  dont be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws mkay
3,0,3,0,1,yet this nigga still checkin up on his old hoes
3,0,0,3,2, no ghetto names 
3,0,3,0,1,ion pay for pussy because her pussy priceless i go fishin in it and i aint a pisces
3,0,3,0,1,aerin told me to leave them lightskin boys alone shit bitch i did 
3,1,2,0,1,"
is you sure you aint colored"
3,0,3,0,1,you aint my bitch is my favorite response to long texts
3,0,3,0,1,my dick your bitch on it
3,1,2,0,1,if them niggas pussy we douche em we clean em out
3,0,0,3,2,rt  deme gallo pinto con carne asadita maduritoyuna milca amor
3,0,3,0,1,pornandroidiphoneipadsexxxx  erotic  erotic and wild tits and pussy fucking 
3,0,3,0,1,rt  shoutout to your main bitch 
3,0,3,0,1, what smdh another bitch
3,0,3,0,1,rt  i didnt pull bitches in elementary school my parents couldnt afford the count color box with the sharpener on the back
3,0,3,0,1,or get they nails done rt  same hoes brag about niggas they fw got money but cant even get him to fill their tank up
3,0,3,0,1,never change ill never wife ah bitch nowwww bangbros
3,0,3,0,1,i like herbal tea bitches no matter if anyone else does
3,0,3,0,1,rt  i feel like mean girls are the only really really loyal ones lemme find me a bitch that hurt my feelings lol
3,0,1,2,2,hey  fans if anyone is wondering what the yellow tab on the back of the collar for  its for teams that have won a champion
3,1,2,0,1,pussy gotta be trash rt  her love life is so sad lol rt  im so glad khloe k dumped frenchs ghetto ass
6,0,6,0,1,when u hitting it from the back u gotta call her bitch they love that but dont u dare call em slut
3,0,3,0,1,why lie tho we gon find you bitches
3,0,0,3,2,watch out ned crc worldcup puravida 
3,1,2,0,1,rt  if i ride up to your bitch in these thenhomie consider yourself a single nigga  
3,0,3,0,1,rt  you gotta be straight forward with hoes  tell them what you want from jump 
3,0,0,3,2,"two roads diverged in a yellow wood and i chose the one to jtunheimr
 robert frost giant"
3,0,3,0,1,let those bitches keep loving sosa
3,0,3,0,1, faggot
3,0,3,0,1, you unfollowed me because you think youre the shit and use follow trains to gain and then just unfollow cause youre a pussy
3,1,2,0,1,yea oscar your a grouch bitch i live in a fuckin trash can
3,2,1,0,0,  so you support illegals coming here and spreading disease among americans dream that bitch
3,0,3,0,1,some thots will just never learn  gooooo awaaaaay hoe
3,2,1,0,0," i love racism blame whitey for everything
now that you mention it i bet the white man put the desert tortoise on bundyranch"
4,0,1,3,2,tbt my precious gook baby   
3,0,3,0,1,bitch i might b
3,0,3,0,1,rt  dumb bitches broke my tv went to wal mart fucked up wokeup with a smart tv lol
3,1,0,2,2,"is that an albino mexican
no dad hes asian"
3,0,3,0,1,i got bitches tho thats all i got
3,0,2,1,1,rt  you guys are all the best      love you nig nogs indyfam
3,0,3,0,1,rt  no officer i wasnt drunk driving i was swerving on them hoes
3,0,3,0,1,i already know im about to buy so many bitches drinks tonight that ill never fuck but lifes all about hits and misses gotta take chances
3,1,2,0,1,i just dodged a bullet from a crazy bitch
3,0,3,0,1,mother fuxker the devil is ah lie bitch im the truth
3,0,3,0,1,sure wish my nose would stop drippingthis sick shit is for the birds
3,0,3,0,1,fuck niggah add it upgtgtgt
3,0,3,0,1, i swear i thought you were describing a pussy i gotta go to bed
3,0,3,0,1,rt  why does everybody drive like retards when it rains lol
3,0,3,0,1,hanging out with guys does not make you a hoe
3,0,3,0,1, lmao u aint a savage  these hoes for everybody
3,0,3,0,1,the fuck mickey ds gave me some cookies in a big mac box 
3,3,0,0,0, with pills that nig will last  years like magic j that nig should hav died years ago yall the first team to draft gay
3,0,3,0,1,rt  can i bring another bitch lets have a some
3,0,3,0,1,rt  hoes is hoes niggas be mad cuhz they be tryna cuff the hoes cuh
3,0,3,0,1, yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd
3,0,3,0,1,turns out his exboss called him a pussy he lasted a week and a day you can call me anything just dont touch but i am not  anymore
3,0,3,0,1,getting every dolla out this bitch
3,0,0,3,2,rt  friday pm  vivek balk bengali harlem amp the lost histories of south asian america   
3,1,2,0,1,this niggah better remember to bring his sperrys
3,0,1,2,2,pornandroidiphoneipadsexxxx  teen  cutie lesbian teens toy slits 
3,3,0,0,0,black bitches dont be kickin up in our school bitches still comin wit durags still on they head nd shit
3,0,3,0,1,these bitches smell like fish 
3,0,2,1,1,its the dykes hunter dyke with a dyke 
3,0,3,0,1,"murder her rt  when u fuck with crazy bitches shit like this happens 
feel bad for ol boy "
3,0,3,0,1, fuck her right in the pussy
3,0,3,0,1, wake up im blessed  steaight kush no stress  thankin god for ma success  ma bitches say im the best  
3,0,3,0,1,a hunned hunneds nicca letsgetit
3,2,1,0,0, randies are fags
3,0,3,0,1,  im pretty sure shes a bad bitch in other words shawty a dime
3,0,3,0,1, oomf so fuckin fine tho  dam  her dont be no bitch
3,0,3,0,1,dawg oriental flavored noodles go so fuckin hard b rt   lmfaoo fuckin coon smh
3,3,0,0,0,every gook in losangeles should be deported or killed
3,0,0,3,2,man that is a serious shiner charas sporting yowza
3,0,0,3,2,without serge the bird chirps the sun burns the grass grows the world turns the moon glows the river flows but i die without serge
3,0,3,0,1,"just said cunt in front of this old lady i kinda froze then she yelled yeah you tell that cunt
is it too late in life to get adopted"
3,0,0,3,2,grandma macon is a rinky dink mosquitofilled copinfested swamp lmao
3,1,2,0,1,"  
you sound like a real cunt"
3,0,3,0,1,rt   shut the fuck up dumb bitch
3,0,0,3,2,looking forward to ncaa and nba basketball  in the states soon iubb hoosiers pacers pacernation and of course breadsticks
3,0,3,0,1,never lose bitches chasing money  priorities
3,0,3,0,1,rt   bitch where u been
3,0,3,0,1,rt  its paid for only k miles and the bitches always have my money  
3,0,3,0,1, you fat bitches needa stop biting your lips when you take pictures yall look hungry not sexy
3,0,3,0,1,damn bitch you nosey please dont touch my phone please
3,0,2,1,1, i was lucky to be sensible and ive never had a fag or a drug im pleased about that statistic yes i have a beer but thats all
3,0,3,0,1,    no slushes hoes nasty anyway famthem hoes taste like meds
3,1,2,0,1,i hate that when i have assigned seats they sit me by the most annoying bitches in the whole class
3,0,3,0,1,so some pussy dont cream when they cum
3,1,0,2,2,two red bones kissin n da back seat
4,3,1,0,0, this is awkward u fag    wonder whos awesome tank that is 
3,0,3,0,1,rt   girls like her make it hard for the rest of us   and u wonder why u bitches get expose
3,0,3,0,1,rt  just cause somebody put bad in front of it yall okay with being called a bitch
3,0,3,0,1,  long tittied no nipple having bitch
3,2,1,0,0,u coons cant wait to wear them oreo js
3,0,3,0,1,rt   bring winter back this  degrees at  am shit is for the birdsget the fukkk outta here bro
3,1,2,0,1,rt  this is j cole you fucking queer
3,0,3,0,1,ratchet lol ass lol bitch
3,0,3,0,1,when  got your ex bitch amp the one you tryna move on w its time to call amp give it a up
3,0,2,1,1,thank god fob didnt come back doing some shitty arena tour iwaitedyearsforfobandiallgotwasthisshittyarena sykeeee
3,1,2,0,1, u stupid fuk head bitch
3,1,2,0,1,guys that struggle to get pussy are the main niggas that bad talk women he could get more pussy if he can learn how to stfu and chill
3,0,0,3,2,well jennas getting a yellow lab so i know where ill be whenever im home
3,0,3,0,1, right in the pussy
3,0,0,3,2, got me feelin like trappin aint dead got me ready to call the guala salute da truth seenitall seenitalltheautobiography
3,0,0,3,2,"rt  of rain showers
amp weepy fog
of soft light
amp cool touch
of wild wind
that carry music of birds
who cease to soar
this feel"
3,0,3,0,1,gudnight keep that pussy tight
6,0,6,0,1,rt   i need a bitch
3,0,3,0,1,shiiiit  drops you a couple extra dollars on that hoe get her a brazilian gotsta spend money to make money
3,0,3,0,1,rt  its some good side bitches out here dont let nobody tell u different
3,1,2,0,1,this old bitch with floppy tits riding on the elevator with me is nerping so bad
3,0,3,0,1,id light that bitch on fire starting with that ratchet ass weave
3,0,2,1,1, bet pay back is a bitch
3,0,0,3,2,rt  where are all the thinkpieces on why kids call themselves trash and garbage these days
3,1,2,0,1,fucken pussy
3,0,3,0,1,saw this bad bitch today   
3,0,0,3,2,i hopes dis dont come as a severe shock to use but im colored
3,0,0,3,2,  welcome back b without your daily rants my tl was trash af
3,0,3,0,1,  back in high school w one fuck these hoes now nigga lol thats what they for
3,0,0,3,2, houston was top five in ahl attendance while aeros were here the transplanted snow bird would love a team
3,0,3,0,1,rt   happy birthday fag boy
3,0,0,3,2,rt  on set of bluebloods hoping there are no birds perched above me 
3,1,2,0,1,you a pussy hoe until you give me pussy hoe
6,0,6,0,1,i love flirting with money dont no other bitch get my time or my eye
3,0,1,2,2,rt  first day of spring break ate half a pan of brownies amp watched  episodes of parks and rec with  amp 
6,0,6,0,1,someone tell me where the drinks at where the bitches at you fucking on the first night meet me in the back game
3,0,2,1,1,rt    lmao yall some fags 
6,2,3,1,1,part chink
3,0,3,0,1,i dont trust these bitches
6,2,4,0,1,rt  well id love to stay and chat but youre a total bitch
3,0,3,0,1,rt  after a hoe gave you head and say its my turn 
3,0,3,0,1, hoesaintloyal well theyre hoesno one expects them to be loyal
3,0,0,3,2,rt  raven symones hair be like im not colored im american 
3,0,0,3,2, go yankees
3,0,3,0,1,rt  bet you wont  em doe  hoes gon be hoes shut up you a hoe
3,0,3,0,1,"i like my bitches simple 
laid back relaxed your mental "
3,0,3,0,1,i cant fuck with you no mo hoe and im sorry
3,0,1,2,2,photo anarchoqueer anarchism stands for a social order based on the free grouping of individuals for 
3,0,3,0,1, when she ask how imma eat her pussy 
3,2,1,0,0,   shut up fag
3,0,3,0,1,we cocky yea bitch we cocky
3,2,1,0,0, lmaoo what a fag
3,0,3,0,1,why you act like a little booshie bitch now thats why you dont have friends hoe
3,1,2,0,1,rt   imma get my crew on dis fuckin fag hunnad real talk nigga turn up
3,1,0,2,2, thank you based pee slit
3,0,3,0,1,"  
all dem colored boys be sayin i dare baby daddy i gots to protect my semen under da lock and key and i wrap x"
3,0,3,0,1,hoes thinkin  turns them into born again virgins
3,0,3,0,1,dudes probably just think eating pussy is sucking on pussy lips 
3,0,3,0,1,rt   invest in some curtains bitch
6,0,6,0,1,theres apparently a wee cunt whos a year younger than me called sean brown being cheeky about me lol
3,0,1,2,2, im trash
3,0,3,0,1,"i hate a bitch that love a bitch that say she love a nigga too
confused ass bitch what you gon do
is you gay bitch is you straight bitch"
3,0,3,0,1,   i got tits as big as a hoe so it evens out
3,0,0,3,2,omoide yokocho  shinjuku tokyo japan  japn by lost in japan by miguel michn 
3,0,2,1,1,rt  egg avi in my mentions with  followers pussy bo dont want war 
3,1,2,0,1,"rt  nigga when from  can i get a hug to
i got hoes b  "
3,0,3,0,1,wizard turned into a hoe after a break up
3,0,3,0,1,rt  girls go talk to your other hoes game too strong
3,0,0,3,2,rt  how do people not realize the jig 
3,0,3,0,1,rt  she taught these hoes how to pose 
3,2,1,0,0,the midwest of the us is white trash
3,0,3,0,1,rt  free pancake day at ihopside bitches finna finally get a date out a nigga
3,0,3,0,1,rt  wack ass hoes
3,2,1,0,0, that should read suck on my bacon encrusted middle finger muslim twats
3,3,0,0,0, leo get the fuck off of vine you fag
3,0,3,0,1,"dad say hi to my snapchat 
dad  duces bitch "
3,1,2,0,1,wonder if they gon have em for the low on nigger friday
3,0,3,0,1,that bad bitches get left because of wack pussy kinda overrated cause the sex can get better if everything about her is cool
3,0,3,0,1,i dont care how hot a bitch is if her personality is shit shes shit
3,0,2,1,1,miss these scary hoes  
6,1,5,0,1, naw negro
3,0,3,0,1, jealous bitches be like   dont subtweet me hoe
3,1,2,0,1, bitch kill yo self
3,0,3,0,1,"bomb your house
then fuck your bitch
all hail al qaeda"
3,0,3,0,1, oh my dogs pussy is so tight time to loosen it 
3,0,3,0,1,"yall dont want a nigga unless other bitches want him 

but when you get him you get mad cuz those same bitches still want him
"
3,0,0,3,2,rt   if youre playing flappy bird  national suicide prevention lifeline rt to save lives 
3,0,3,0,1,indiana aint gone give these niccas shit  they was posed to win the last game
3,0,3,0,1,omg that bitch sang uninvited ugh  rt  setlist mainestatepier 
3,0,1,2,2, man what about wilson being the nd black qb to win a chip talkn about trash talk no shine for russell
3,0,3,0,1,rt  update u are still a bitch
3,0,3,0,1,you want a smart educated dumb bitch you can date lol drunktalk
3,0,3,0,1,omggt i was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies game torturebaseball
3,0,0,3,2,monkey see monkey do really abu
3,0,3,0,1,rt  i bet beyonces pussy tastes like a fresh caramel apple
3,0,2,1,1,breathe rt  you are going to kill yourself if you dont exhale rt  killin you hoes 
3,0,3,0,1, this is why i follow and love you bill i may bitch at you but ill never quit you
3,0,3,0,1,rt  and i probably fucked yo bitch homie
3,1,0,2,2,diet coke trash
3,1,2,0,1,u look like a dyke in ur pic lol
3,0,3,0,1,these hoes getting smart gotta watch them
3,1,2,0,1,rt    sunnyslope dr memphis tenn come over and get fucked in the ass you lil skinny bitch i love read skinny 
3,0,3,0,1,if that pussy aint organic preservative free no growth hormones fresh usda approved i aint fuckin with it
3,2,1,0,0,rt  pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that 
3,0,3,0,1,   thats not how you resist you worthless retard do you need a dictionary
4,0,3,1,1,rt  hoes be like go talk to one of your hoes i be like you are one of my hoes
3,2,0,1,0,jennifer lawrences nudes sooooo trash im still smashin though no doubt
3,0,3,0,1, bitch i told you to hit me when you got back
6,0,6,0,1,can you let me stretch that pussy out or nah
3,1,2,0,1,haha ill shoot you and that bitch i guess my gun is bi
3,0,1,2,2,too bad brandon lavergne isnt gonna have that vein spiked at angola mickey
3,0,3,0,1,rt  my bitch sad lookin like a lack of funny
3,0,3,0,1, money only impress the simple broke bitches
3,0,3,0,1,cant stand a sob ass bitch
3,0,1,2,2,and of course some rascally teabagger on the radio is blaming the  dead az firefighters on biggovernment oy vey tcot p teaparty
3,0,3,0,1,if your trying out for noncontact hockey dont call anyone else a pussy
3,0,2,1,1,  woof woof sexy thug boy scally
3,1,2,0,1,free my niggah c
3,0,3,0,1, gotta love tanner country hoes amp allhaha
3,0,3,0,1, i remember a time when hilfiger wus seen as being above polountil he said he aint wan niggers wearing his ish
3,0,3,0,1,rt  im not always a bitch sometimes i sleep
3,1,2,0,1, hoe ass nigga lmao
3,1,2,0,1,retweet to spam this faggot rt  dick going 
3,0,3,0,1,  you gay gabrielle bad as fuck even though the other bitch bad you cant cheat on a dimefoh lol
3,1,2,0,1,rt  once a hoe  always a hoe 
3,0,3,0,1,matt got the shades on tryin to scope a bitch 
3,0,3,0,1,im addicted to ig twitter just my side bitch
3,0,3,0,1,my goal one day is to own a nice rolex and wear that hoe everyday
3,1,2,0,1,can i bring another bitch or nah
6,0,6,0,1,them shootas is out at ma grandmama house i aint been around this bitch ina minute 
3,0,3,0,1,all these bad bitches man they want the 
3,0,3,0,1,what the hell are we doing with pussy rules that soldiers dont carry weapons  on base they are trained liberal crap amp people die
3,0,3,0,1,stupid and aint got hoes shmediumproblems
6,1,5,0,1, this niggah be lying 
4,0,4,0,1,this nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how im making the room shake
3,1,2,0,1,night niggers
3,0,3,0,1,bad bitch
3,0,3,0,1,shes a hoe shes a slut shes a freak
3,0,0,3,2,rt  coinckydink 
3,0,0,3,2,rt  my idea of a diet is eating regular oreos instead of double stuft and takin off half the cookie still dip it in  
3,0,3,0,1,rt  but if i run into that niggah imma let you know 
3,0,0,3,2,hes trash tho  its  million naira if you want me on your song  wizkid  via 
3,0,2,1,1,rt  some of you hoes got so much to say with so little
3,1,2,0,1,pull up on a nicca bored
3,0,3,0,1,no more hoes n oz
3,0,3,0,1,rt  regrets are for pussies shit happens deal with it
3,0,0,3,2,that dude from chicago w the fuzzy mustache and bangs johnny love hes whack memoriesofidots
3,0,3,0,1,rt  he rip that bitch 
3,0,3,0,1,sos be like come hang out with us but not if u fugly oh and side hoes to the left thnx
3,0,2,1,1,  yall both trash
3,0,3,0,1,all these so called real niggas and they hoes aint nuttin but some massah luvin uncle toms amp aunt jamammis fakin da funk
3,0,3,0,1,drinking coronas these bitches are quite tasty 
3,0,3,0,1,rt  all my bitches bigger than me they where sizes  so i cant fit they shit id looked dumb af
3,0,3,0,1, i wanna go to this lil shit tonightbut the way how bitches faces be set up i be wantin to slap em when i see them
3,0,0,3,2,or im vibing and they ask to see the aux cord knowing they bout to play some trash 
3,0,3,0,1, bitch crib while she cooks me cheesed eggs
3,0,3,0,1,got a lil bitch from the 
6,0,6,0,1,on a handstand rt  pops pussy in delight
3,0,0,3,2,    given the rickety slant of that roof id say more like pizza shanty
3,3,0,0,0," shame of you selfhating kike 
we jews are gds chosen people"
6,0,6,0,1,rt   having a bitch aint goofy having bitch dat aint loyal is 
3,0,1,2,2,american culture is stuck to the side of the toilet graffiti writers in europe can create better art without any lowlife trash sex jokes
3,0,3,0,1,my brothers asshat friends think its okay to vandalize our property because hes a racist wana be redneck
3,0,3,0,1,bruh lmaoo  them hoes was nasty but i kept eating them  what the fuck happened to these 
6,1,5,0,1, i was hoping you went with the mr chow part on hangover  but did you die dumb bitch ass sloot
3,0,2,1,1,   is that all u can say twat
6,2,3,1,1,political ass bitches
3,0,3,0,1,i aint got no type bad bitches is the only thing i like
3,0,3,0,1,rt  if you get offended by tweets youre a bitch
3,0,0,3,2,whipped out some french in front of some babes at the post office winning
3,1,2,0,1,you was nothing but a dirty whore fuck you bitch
3,0,3,0,1,my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that dont matter ctfuu
3,0,3,0,1,rt  im never playing flappy bird again ever fuck that game 
6,0,6,0,1,im no pussy but ur still a dick
3,0,3,0,1,rt   i want a blunt pizza and pussy
3,0,0,3,2,someone at my household wants to die i get all excited to enjoy a couple of oreos but someone left only one one friggin oreo 
3,0,0,3,2,rt  when i make a paper ball in the trash can 
3,0,3,0,1,rt  had a crush on a bitch with a man i tried to show her that i could treat her better but i never had no luck
3,0,3,0,1,    bitch ima shake til i cant nomo
3,0,0,3,2,i want a slope job so i can get away from everything and be by myself for two weeks i hate being around people unless they are my friends
3,0,3,0,1, unless bitch is a word for awesome they are wrong
4,0,4,0,1,rt  hoe bang this big   and she got nerves to think she better then us  bitches have no chill 
3,0,0,3,2,rt  a nice roundup of voices in china africa relations chinaafrica trade the oriental allure 
3,1,2,0,1, i just wana eat some food drink some liq go to this party and have a bad bitch waitin on a nigga when i return
3,0,3,0,1,rt  i cannot be worried bout no bitch
3,0,2,1,1,rt  its hard to be the bigger man when the other person is being such a cunt
3,0,3,0,1,rt  bible rt  you a hoe if you already got new years eve plans
3,0,3,0,1,rt  lmao bruh rt  oooooo let me find a shooting star so i could wish a bitch would 
3,0,1,2,2,isis jihadis discuss buying and selling yezidi girls as slaves  tcot pjnet
3,1,2,0,1,rt  ncs weather is seriously fucken retarded how is it gonna be  something today and almost  saturday
3,0,3,0,1,rt  these judges are fuckin retarded
3,0,3,0,1, dishing texas trash talking pts with racist  maybe if gbush had apologize for all his sins he wouldnt be hiding
3,0,3,0,1,rt  majority of these females yall gassing selling pussy  prostituting  escorting  tricks all that  dont be fooled 
3,1,2,0,1,only white trash watch hockey
3,0,3,0,1,rt  wisconsin iasip nice work bitches
3,0,3,0,1,rt   ibs irritable bitch syndrome i have this
3,0,3,0,1,no summer school  eat a dick school im done with your bitch ass 
3,0,1,2,2, why are you showing yankees game in arizona when you promo washington huskies game i bet  would want my business
3,0,0,3,2,designer belt with a trash fit is still trash
6,0,6,0,1, who clothes in the dryer im tryna dry my clothesthrow them hoes out
3,0,2,1,1,crazy ass rt  i been acting so mean ratchet and ghetto i crack myself up
3,0,1,2,2,rt  oreo donut 
3,0,3,0,1,when im done with a hoe i pass her to the squad g
3,0,0,3,2,rt  ltimahora el republicano charlie baker elegido gobernador de massachusetts election apracecall 
3,0,0,3,2,rt  i feel a lot of ppl trash talking indie for all sounding the same but i think any genre youre not v into tends to sound th 
3,0,3,0,1,lmfao stupid bitch tells me at the door they already started and to come back ummmm nah
3,0,3,0,1, whoa calling me a cunt
3,1,2,0,1,rt  aye little bitch yall niggas hirin  
3,0,2,1,1,rt  being pussywhipped 
3,1,2,0,1,rt  you can only call the janoskians faggots if youre a janoskianator
3,0,3,0,1,rt  four brothers showed the bitch in a lot of niggas i wouldve killed i wouldve killed victor sweet if i was one of his l
3,0,3,0,1,i am hungrier den a bitch
3,0,3,0,1,hell yeah that bitch gon go ham
3,0,3,0,1,i bet these bitches trying to set me up 
3,0,3,0,1, looks like youre gonna blow someone fag
3,1,2,0,1,i adopted these bitches
3,0,3,0,1,rt   lava cakes bitches rtextralife
